# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.51757575758e+02, 4.17676065327e+07, 9.37231685718e+02, 1.90471106511e-04, 8.65854009836e+05, 7.07866788155e-01, 3.47879684140e+03, 4.19608196176e+03, 8.21289141652e+05 
1.51757575758e+02, 4.22696099246e+07, 9.37478355359e+02, 1.90589980154e-04, 8.66182366330e+05, 7.08186070696e-01, 3.47837708602e+03, 4.19488611978e+03, 8.21093741421e+05 
1.51757575758e+02, 4.27716133166e+07, 9.37724617703e+02, 1.90708768736e-04, 8.66510919392e+05, 7.08505095270e-01, 3.47795788597e+03, 4.19369444707e+03, 8.20898793498e+05 
1.51757575758e+02, 4.32736167085e+07, 9.37970474521e+02, 1.90827472795e-04, 8.66839667818e+05, 7.08823862718e-01, 3.47753924037e+03, 4.19250691771e+03, 8.20704295880e+05 
1.51757575758e+02, 4.37756201005e+07, 9.38215927568e+02, 1.90946092865e-04, 8.67168610408e+05, 7.09142373873e-01, 3.47712114836e+03, 4.19132350601e+03, 8.20510246577e+05 
1.51757575758e+02, 4.42776234925e+07, 9.38460978587e+02, 1.91064629474e-04, 8.67497745976e+05, 7.09460629561e-01, 3.47670360908e+03, 4.19014418652e+03, 8.20316643615e+05 
1.51757575758e+02, 4.47796268844e+07, 9.38705629308e+02, 1.91183083149e-04, 8.67827073343e+05, 7.09778630605e-01, 3.47628662168e+03, 4.18896893404e+03, 8.20123485034e+05 
1.51757575758e+02, 4.52816302764e+07, 9.38949881451e+02, 1.91301454411e-04, 8.68156591340e+05, 7.10096377821e-01, 3.47587018531e+03, 4.18779772358e+03, 8.19930768886e+05 
1.51757575758e+02, 4.57836336683e+07, 9.39193736722e+02, 1.91419743778e-04, 8.68486298805e+05, 7.10413872021e-01, 3.47545429913e+03, 4.18663053041e+03, 8.19738493237e+05 
1.51757575758e+02, 4.62856370603e+07, 9.39437196815e+02, 1.91537951764e-04, 8.68816194588e+05, 7.10731114007e-01, 3.47503896230e+03, 4.18546732998e+03, 8.19546656169e+05 
1.51757575758e+02, 4.67876404523e+07, 9.39680263412e+02, 1.91656078879e-04, 8.69146277544e+05, 7.11048104582e-01, 3.47462417397e+03, 4.18430809801e+03, 8.19355255774e+05 
1.51757575758e+02, 4.72896438442e+07, 9.39922938185e+02, 1.91774125629e-04, 8.69476546541e+05, 7.11364844538e-01, 3.47420993333e+03, 4.18315281043e+03, 8.19164290160e+05 
1.51757575758e+02, 4.77916472362e+07, 9.40165222791e+02, 1.91892092517e-04, 8.69807000453e+05, 7.11681334666e-01, 3.47379623953e+03, 4.18200144335e+03, 8.18973757447e+05 
1.51757575758e+02, 4.82936506281e+07, 9.40407118879e+02, 1.92009980042e-04, 8.70137638162e+05, 7.11997575748e-01, 3.47338309177e+03, 4.18085397316e+03, 8.18783655766e+05 
1.51757575758e+02, 4.87956540201e+07, 9.40648628084e+02, 1.92127788698e-04, 8.70468458561e+05, 7.12313568563e-01, 3.47297048922e+03, 4.17971037641e+03, 8.18593983265e+05 
1.51757575758e+02, 4.92976574121e+07, 9.40889752031e+02, 1.92245518977e-04, 8.70799460550e+05, 7.12629313884e-01, 3.47255843106e+03, 4.17857062988e+03, 8.18404738102e+05 
1.51757575758e+02, 4.97996608040e+07, 9.41130492332e+02, 1.92363171369e-04, 8.71130643036e+05, 7.12944812479e-01, 3.47214691648e+03, 4.17743471056e+03, 8.18215918447e+05 
1.51757575758e+02, 5.03016641960e+07, 9.41370850591e+02, 1.92480746355e-04, 8.71462004937e+05, 7.13260065112e-01, 3.47173594468e+03, 4.17630259565e+03, 8.18027522485e+05 
1.51757575758e+02, 5.08036675879e+07, 9.41610828399e+02, 1.92598244419e-04, 8.71793545176e+05, 7.13575072540e-01, 3.47132551485e+03, 4.17517426255e+03, 8.17839548412e+05 
1.51757575758e+02, 5.13056709799e+07, 9.41850427335e+02, 1.92715666037e-04, 8.72125262687e+05, 7.13889835516e-01, 3.47091562619e+03, 4.17404968884e+03, 8.17651994437e+05 
1.51757575758e+02, 5.18076743719e+07, 9.42089648969e+02, 1.92833011683e-04, 8.72457156410e+05, 7.14204354789e-01, 3.47050627790e+03, 4.17292885233e+03, 8.17464858778e+05 
1.51757575758e+02, 5.23096777638e+07, 9.42328494860e+02, 1.92950281827e-04, 8.72789225294e+05, 7.14518631101e-01, 3.47009746919e+03, 4.17181173100e+03, 8.17278139671e+05 
1.51757575758e+02, 5.28116811558e+07, 9.42566966557e+02, 1.93067476938e-04, 8.73121468296e+05, 7.14832665191e-01, 3.46968919927e+03, 4.17069830305e+03, 8.17091835357e+05 
1.51757575758e+02, 5.33136845477e+07, 9.42805065595e+02, 1.93184597478e-04, 8.73453884378e+05, 7.15146457792e-01, 3.46928146735e+03, 4.16958854686e+03, 8.16905944095e+05 
1.51757575758e+02, 5.38156879397e+07, 9.43042793504e+02, 1.93301643908e-04, 8.73786472515e+05, 7.15460009634e-01, 3.46887427264e+03, 4.16848244098e+03, 8.16720464153e+05 
1.51757575758e+02, 5.43176913317e+07, 9.43280151799e+02, 1.93418616686e-04, 8.74119231684e+05, 7.15773321439e-01, 3.46846761437e+03, 4.16737996417e+03, 8.16535393809e+05 
1.51757575758e+02, 5.48196947236e+07, 9.43517141988e+02, 1.93535516266e-04, 8.74452160872e+05, 7.16086393928e-01, 3.46806149176e+03, 4.16628109537e+03, 8.16350731355e+05 
1.51757575758e+02, 5.53216981156e+07, 9.43753765567e+02, 1.93652343098e-04, 8.74785259075e+05, 7.16399227815e-01, 3.46765590403e+03, 4.16518581371e+03, 8.16166475094e+05 
1.51757575758e+02, 5.58237015075e+07, 9.43990024023e+02, 1.93769097629e-04, 8.75118525294e+05, 7.16711823811e-01, 3.46725085040e+03, 4.16409409848e+03, 8.15982623339e+05 
1.51757575758e+02, 5.63257048995e+07, 9.44225918833e+02, 1.93885780305e-04, 8.75451958538e+05, 7.17024182621e-01, 3.46684633012e+03, 4.16300592917e+03, 8.15799174415e+05 
1.51757575758e+02, 5.68277082915e+07, 9.44461451463e+02, 1.94002391566e-04, 8.75785557824e+05, 7.17336304946e-01, 3.46644234241e+03, 4.16192128543e+03, 8.15616126659e+05 
1.51757575758e+02, 5.73297116834e+07, 9.44696623370e+02, 1.94118931851e-04, 8.76119322174e+05, 7.17648191483e-01, 3.46603888650e+03, 4.16084014710e+03, 8.15433478417e+05 
1.51757575758e+02, 5.78317150754e+07, 9.44931436003e+02, 1.94235401594e-04, 8.76453250620e+05, 7.17959842924e-01, 3.46563596165e+03, 4.15976249418e+03, 8.15251228048e+05 
1.51757575758e+02, 5.83337184673e+07, 9.45165890798e+02, 1.94351801229e-04, 8.76787342200e+05, 7.18271259957e-01, 3.46523356708e+03, 4.15868830685e+03, 8.15069373920e+05 
1.51757575758e+02, 5.88357218593e+07, 9.45399989186e+02, 1.94468131183e-04, 8.77121595957e+05, 7.18582443266e-01, 3.46483170205e+03, 4.15761756544e+03, 8.14887914413e+05 
1.51757575758e+02, 5.93377252513e+07, 9.45633732584e+02, 1.94584391884e-04, 8.77456010945e+05, 7.18893393530e-01, 3.46443036579e+03, 4.15655025048e+03, 8.14706847916e+05 
1.51757575758e+02, 5.98397286432e+07, 9.45867122402e+02, 1.94700583753e-04, 8.77790586220e+05, 7.19204111425e-01, 3.46402955756e+03, 4.15548634263e+03, 8.14526172830e+05 
1.51757575758e+02, 6.03417320352e+07, 9.46100160042e+02, 1.94816707212e-04, 8.78125320848e+05, 7.19514597620e-01, 3.46362927661e+03, 4.15442582275e+03, 8.14345887566e+05 
1.51757575758e+02, 6.08437354271e+07, 9.46332846895e+02, 1.94932762678e-04, 8.78460213901e+05, 7.19824852784e-01, 3.46322952219e+03, 4.15336867181e+03, 8.14165990545e+05 
1.51757575758e+02, 6.13457388191e+07, 9.46565184342e+02, 1.95048750564e-04, 8.78795264458e+05, 7.20134877577e-01, 3.46283029356e+03, 4.15231487100e+03, 8.13986480199e+05 
1.51757575758e+02, 6.18477422111e+07, 9.46797173759e+02, 1.95164671283e-04, 8.79130471603e+05, 7.20444672660e-01, 3.46243158997e+03, 4.15126440161e+03, 8.13807354968e+05 
1.51757575758e+02, 6.23497456030e+07, 9.47028816509e+02, 1.95280525244e-04, 8.79465834428e+05, 7.20754238685e-01, 3.46203341068e+03, 4.15021724514e+03, 8.13628613305e+05 
1.51757575758e+02, 6.28517489950e+07, 9.47260113949e+02, 1.95396312851e-04, 8.79801352032e+05, 7.21063576305e-01, 3.46163575496e+03, 4.14917338320e+03, 8.13450253670e+05 
1.51757575758e+02, 6.33537523869e+07, 9.47491067425e+02, 1.95512034510e-04, 8.80137023519e+05, 7.21372686164e-01, 3.46123862207e+03, 4.14813279757e+03, 8.13272274536e+05 
1.51757575758e+02, 6.38557557789e+07, 9.47721678276e+02, 1.95627690619e-04, 8.80472847999e+05, 7.21681568906e-01, 3.46084201128e+03, 4.14709547019e+03, 8.13094674383e+05 
1.51757575758e+02, 6.43577591709e+07, 9.47951947832e+02, 1.95743281577e-04, 8.80808824590e+05, 7.21990225169e-01, 3.46044592185e+03, 4.14606138313e+03, 8.12917451702e+05 
1.51757575758e+02, 6.48597625628e+07, 9.48181877415e+02, 1.95858807778e-04, 8.81144952416e+05, 7.22298655588e-01, 3.46005035306e+03, 4.14503051862e+03, 8.12740604993e+05 
1.51757575758e+02, 6.53617659548e+07, 9.48411468337e+02, 1.95974269616e-04, 8.81481230605e+05, 7.22606860793e-01, 3.45965530417e+03, 4.14400285904e+03, 8.12564132766e+05 
1.51757575758e+02, 6.58637693467e+07, 9.48640721904e+02, 1.96089667479e-04, 8.81817658293e+05, 7.22914841412e-01, 3.45926077447e+03, 4.14297838691e+03, 8.12388033541e+05 
1.51757575758e+02, 6.63657727387e+07, 9.48869639413e+02, 1.96205001756e-04, 8.82154234622e+05, 7.23222598068e-01, 3.45886676322e+03, 4.14195708488e+03, 8.12212305845e+05 
1.51757575758e+02, 6.68677761307e+07, 9.49098222150e+02, 1.96320272830e-04, 8.82490958740e+05, 7.23530131380e-01, 3.45847326970e+03, 4.14093893575e+03, 8.12036948217e+05 
1.51757575758e+02, 6.73697795226e+07, 9.49326471397e+02, 1.96435481083e-04, 8.82827829801e+05, 7.23837441965e-01, 3.45808029320e+03, 4.13992392247e+03, 8.11861959205e+05 
1.51757575758e+02, 6.78717829146e+07, 9.49554388426e+02, 1.96550626895e-04, 8.83164846963e+05, 7.24144530434e-01, 3.45768783299e+03, 4.13891202812e+03, 8.11687337363e+05 
1.51757575758e+02, 6.83737863065e+07, 9.49781974501e+02, 1.96665710642e-04, 8.83502009393e+05, 7.24451397395e-01, 3.45729588836e+03, 4.13790323591e+03, 8.11513081257e+05 
1.51757575758e+02, 6.88757896985e+07, 9.50009230878e+02, 1.96780732700e-04, 8.83839316261e+05, 7.24758043455e-01, 3.45690445859e+03, 4.13689752920e+03, 8.11339189462e+05 
1.51757575758e+02, 6.93777930905e+07, 9.50236158807e+02, 1.96895693439e-04, 8.84176766744e+05, 7.25064469213e-01, 3.45651354296e+03, 4.13589489146e+03, 8.11165660560e+05 
1.51757575758e+02, 6.98797964824e+07, 9.50462759527e+02, 1.97010593230e-04, 8.84514360025e+05, 7.25370675269e-01, 3.45612314077e+03, 4.13489530633e+03, 8.10992493143e+05 
1.51757575758e+02, 7.03817998744e+07, 9.50689034272e+02, 1.97125432439e-04, 8.84852095292e+05, 7.25676662215e-01, 3.45573325130e+03, 4.13389875753e+03, 8.10819685811e+05 
1.51757575758e+02, 7.08838032663e+07, 9.50914984268e+02, 1.97240211431e-04, 8.85189971740e+05, 7.25982430643e-01, 3.45534387385e+03, 4.13290522897e+03, 8.10647237175e+05 
1.51757575758e+02, 7.13858066583e+07, 9.51140610731e+02, 1.97354930568e-04, 8.85527988566e+05, 7.26287981140e-01, 3.45495500770e+03, 4.13191470463e+03, 8.10475145850e+05 
1.51757575758e+02, 7.18878100503e+07, 9.51365914874e+02, 1.97469590209e-04, 8.85866144977e+05, 7.26593314290e-01, 3.45456665215e+03, 4.13092716866e+03, 8.10303410464e+05 
1.51757575758e+02, 7.23898134422e+07, 9.51590897898e+02, 1.97584190713e-04, 8.86204440182e+05, 7.26898430674e-01, 3.45417880649e+03, 4.12994260531e+03, 8.10132029651e+05 
1.51757575758e+02, 7.28918168342e+07, 9.51815560999e+02, 1.97698732435e-04, 8.86542873396e+05, 7.27203330868e-01, 3.45379147002e+03, 4.12896099896e+03, 8.09961002054e+05 
1.51757575758e+02, 7.33938202261e+07, 9.52039905366e+02, 1.97813215726e-04, 8.86881443842e+05, 7.27508015446e-01, 3.45340464204e+03, 4.12798233413e+03, 8.09790326324e+05 
1.51757575758e+02, 7.38958236181e+07, 9.52263932180e+02, 1.97927640939e-04, 8.87220150745e+05, 7.27812484979e-01, 3.45301832185e+03, 4.12700659543e+03, 8.09620001122e+05 
1.51757575758e+02, 7.43978270101e+07, 9.52487642614e+02, 1.98042008420e-04, 8.87558993337e+05, 7.28116740034e-01, 3.45263250874e+03, 4.12603376762e+03, 8.09450025113e+05 
1.51757575758e+02, 7.48998304020e+07, 9.52711037836e+02, 1.98156318516e-04, 8.87897970853e+05, 7.28420781174e-01, 3.45224720202e+03, 4.12506383556e+03, 8.09280396975e+05 
1.51757575758e+02, 7.54018337940e+07, 9.52934119005e+02, 1.98270571571e-04, 8.88237082538e+05, 7.28724608961e-01, 3.45186240099e+03, 4.12409678424e+03, 8.09111115390e+05 
1.51757575758e+02, 7.59038371859e+07, 9.53156887274e+02, 1.98384767926e-04, 8.88576327636e+05, 7.29028223952e-01, 3.45147810496e+03, 4.12313259876e+03, 8.08942179051e+05 
1.51757575758e+02, 7.64058405779e+07, 9.53379343789e+02, 1.98498907921e-04, 8.88915705400e+05, 7.29331626701e-01, 3.45109431323e+03, 4.12217126433e+03, 8.08773586656e+05 
1.51757575758e+02, 7.69078439698e+07, 9.53601489688e+02, 1.98612991893e-04, 8.89255215088e+05, 7.29634817759e-01, 3.45071102510e+03, 4.12121276629e+03, 8.08605336914e+05 
1.51757575758e+02, 7.74098473618e+07, 9.53823326105e+02, 1.98727020177e-04, 8.89594855961e+05, 7.29937797674e-01, 3.45032823989e+03, 4.12025709008e+03, 8.08437428539e+05 
1.51757575758e+02, 7.79118507538e+07, 9.54044854164e+02, 1.98840993105e-04, 8.89934627286e+05, 7.30240566992e-01, 3.44994595690e+03, 4.11930422126e+03, 8.08269860254e+05 
1.51757575758e+02, 7.84138541457e+07, 9.54266074983e+02, 1.98954911009e-04, 8.90274528336e+05, 7.30543126254e-01, 3.44956417544e+03, 4.11835414548e+03, 8.08102630789e+05 
1.51757575758e+02, 7.89158575377e+07, 9.54486989676e+02, 1.99068774217e-04, 8.90614558386e+05, 7.30845475999e-01, 3.44918289482e+03, 4.11740684854e+03, 8.07935738882e+05 
1.51757575758e+02, 7.94178609296e+07, 9.54707599348e+02, 1.99182583056e-04, 8.90954716718e+05, 7.31147616763e-01, 3.44880211436e+03, 4.11646231631e+03, 8.07769183279e+05 
1.51757575758e+02, 7.99198643216e+07, 9.54927905096e+02, 1.99296337850e-04, 8.91295002618e+05, 7.31449549078e-01, 3.44842183337e+03, 4.11552053478e+03, 8.07602962732e+05 
1.51757575758e+02, 8.04218677136e+07, 9.55147908015e+02, 1.99410038923e-04, 8.91635415378e+05, 7.31751273475e-01, 3.44804205116e+03, 4.11458149006e+03, 8.07437076002e+05 
1.51757575758e+02, 8.09238711055e+07, 9.55367609189e+02, 1.99523686593e-04, 8.91975954294e+05, 7.32052790480e-01, 3.44766276705e+03, 4.11364516835e+03, 8.07271521856e+05 
1.51757575758e+02, 8.14258744975e+07, 9.55587009699e+02, 1.99637281180e-04, 8.92316618664e+05, 7.32354100617e-01, 3.44728398035e+03, 4.11271155595e+03, 8.07106299069e+05 
1.51757575758e+02, 8.19278778894e+07, 9.55806110617e+02, 1.99750823001e-04, 8.92657407795e+05, 7.32655204407e-01, 3.44690569039e+03, 4.11178063928e+03, 8.06941406422e+05 
1.51757575758e+02, 8.24298812814e+07, 9.56024913011e+02, 1.99864312369e-04, 8.92998320996e+05, 7.32956102369e-01, 3.44652789647e+03, 4.11085240484e+03, 8.06776842706e+05 
1.51757575758e+02, 8.29318846734e+07, 9.56243417941e+02, 1.99977749597e-04, 8.93339357580e+05, 7.33256795018e-01, 3.44615059792e+03, 4.10992683927e+03, 8.06612606716e+05 
1.51757575758e+02, 8.34338880653e+07, 9.56461626463e+02, 2.00091134996e-04, 8.93680516866e+05, 7.33557282866e-01, 3.44577379406e+03, 4.10900392926e+03, 8.06448697255e+05 
1.51757575758e+02, 8.39358914573e+07, 9.56679539624e+02, 2.00204468874e-04, 8.94021798178e+05, 7.33857566423e-01, 3.44539748421e+03, 4.10808366163e+03, 8.06285113133e+05 
1.51757575758e+02, 8.44378948492e+07, 9.56897158467e+02, 2.00317751538e-04, 8.94363200842e+05, 7.34157646196e-01, 3.44502166768e+03, 4.10716602330e+03, 8.06121853168e+05 
1.51757575758e+02, 8.49398982412e+07, 9.57114484028e+02, 2.00430983293e-04, 8.94704724191e+05, 7.34457522689e-01, 3.44464634381e+03, 4.10625100127e+03, 8.05958916183e+05 
1.51757575758e+02, 8.54419016332e+07, 9.57331517339e+02, 2.00544164442e-04, 8.95046367559e+05, 7.34757196404e-01, 3.44427151192e+03, 4.10533858265e+03, 8.05796301009e+05 
1.51757575758e+02, 8.59439050251e+07, 9.57548259423e+02, 2.00657295286e-04, 8.95388130288e+05, 7.35056667839e-01, 3.44389717133e+03, 4.10442875463e+03, 8.05634006484e+05 
1.51757575758e+02, 8.64459084171e+07, 9.57764711299e+02, 2.00770376124e-04, 8.95730011723e+05, 7.35355937490e-01, 3.44352332137e+03, 4.10352150452e+03, 8.05472031451e+05 
1.51757575758e+02, 8.69479118090e+07, 9.57980873979e+02, 2.00883407253e-04, 8.96072011211e+05, 7.35655005850e-01, 3.44314996135e+03, 4.10261681970e+03, 8.05310374762e+05 
1.51757575758e+02, 8.74499152010e+07, 9.58196748472e+02, 2.00996388969e-04, 8.96414128106e+05, 7.35953873411e-01, 3.44277709062e+03, 4.10171468765e+03, 8.05149035274e+05 
1.51757575758e+02, 8.79519185930e+07, 9.58412335778e+02, 2.01109321566e-04, 8.96756361766e+05, 7.36252540660e-01, 3.44240470850e+03, 4.10081509594e+03, 8.04988011851e+05 
1.51757575758e+02, 8.84539219849e+07, 9.58627636892e+02, 2.01222205336e-04, 8.97098711551e+05, 7.36551008083e-01, 3.44203281431e+03, 4.09991803223e+03, 8.04827303362e+05 
1.51757575758e+02, 8.89559253769e+07, 9.58842652805e+02, 2.01335040569e-04, 8.97441176827e+05, 7.36849276162e-01, 3.44166140738e+03, 4.09902348429e+03, 8.04666908686e+05 
1.51757575758e+02, 8.94579287688e+07, 9.59057384502e+02, 2.01447827553e-04, 8.97783756964e+05, 7.37147345379e-01, 3.44129048705e+03, 4.09813143994e+03, 8.04506826705e+05 
1.51757575758e+02, 8.99599321608e+07, 9.59271832960e+02, 2.01560566575e-04, 8.98126451334e+05, 7.37445216209e-01, 3.44092005265e+03, 4.09724188712e+03, 8.04347056308e+05 
1.51757575758e+02, 9.04619355528e+07, 9.59485999153e+02, 2.01673257919e-04, 8.98469259316e+05, 7.37742889130e-01, 3.44055010350e+03, 4.09635481385e+03, 8.04187596392e+05 
1.51757575758e+02, 9.09639389447e+07, 9.59699884049e+02, 2.01785901870e-04, 8.98812180291e+05, 7.38040364613e-01, 3.44018063894e+03, 4.09547020822e+03, 8.04028445858e+05 
1.51757575758e+02, 9.14659423367e+07, 9.59913488611e+02, 2.01898498709e-04, 8.99155213644e+05, 7.38337643128e-01, 3.43981165830e+03, 4.09458805843e+03, 8.03869603616e+05 
1.51757575758e+02, 9.19679457286e+07, 9.60126813795e+02, 2.02011048715e-04, 8.99498358764e+05, 7.38634725144e-01, 3.43944316092e+03, 4.09370835275e+03, 8.03711068578e+05 
1.51757575758e+02, 9.24699491206e+07, 9.60339860553e+02, 2.02123552167e-04, 8.99841615045e+05, 7.38931611126e-01, 3.43907514614e+03, 4.09283107954e+03, 8.03552839666e+05 
1.51757575758e+02, 9.29719525126e+07, 9.60552629831e+02, 2.02236009341e-04, 9.00184981883e+05, 7.39228301536e-01, 3.43870761327e+03, 4.09195622723e+03, 8.03394915805e+05 
1.51757575758e+02, 9.34739559045e+07, 9.60765122571e+02, 2.02348420512e-04, 9.00528458680e+05, 7.39524796834e-01, 3.43834056167e+03, 4.09108378435e+03, 8.03237295930e+05 
1.51757575758e+02, 9.39759592965e+07, 9.60977339709e+02, 2.02460785952e-04, 9.00872044839e+05, 7.39821097480e-01, 3.43797399067e+03, 4.09021373951e+03, 8.03079978977e+05 
1.51757575758e+02, 9.44779626884e+07, 9.61189282174e+02, 2.02573105935e-04, 9.01215739769e+05, 7.40117203928e-01, 3.43760789960e+03, 4.08934608139e+03, 8.02922963892e+05 
1.51757575758e+02, 9.49799660804e+07, 9.61400950893e+02, 2.02685380729e-04, 9.01559542882e+05, 7.40413116631e-01, 3.43724228781e+03, 4.08848079875e+03, 8.02766249624e+05 
1.51757575758e+02, 9.54819694724e+07, 9.61612346786e+02, 2.02797610603e-04, 9.01903453594e+05, 7.40708836042e-01, 3.43687715463e+03, 4.08761788044e+03, 8.02609835130e+05 
1.51757575758e+02, 9.59839728643e+07, 9.61823470769e+02, 2.02909795823e-04, 9.02247471323e+05, 7.41004362608e-01, 3.43651249939e+03, 4.08675731538e+03, 8.02453719371e+05 
1.51757575758e+02, 9.64859762563e+07, 9.62034323752e+02, 2.03021936656e-04, 9.02591595494e+05, 7.41299696775e-01, 3.43614832145e+03, 4.08589909257e+03, 8.02297901314e+05 
1.51757575758e+02, 9.69879796482e+07, 9.62244906640e+02, 2.03134033363e-04, 9.02935825531e+05, 7.41594838988e-01, 3.43578462014e+03, 4.08504320110e+03, 8.02142379934e+05 
1.51757575758e+02, 9.74899830402e+07, 9.62455220334e+02, 2.03246086209e-04, 9.03280160866e+05, 7.41889789688e-01, 3.43542139481e+03, 4.08418963010e+03, 8.01987154209e+05 
1.51757575758e+02, 9.79919864322e+07, 9.62665265730e+02, 2.03358095452e-04, 9.03624600931e+05, 7.42184549315e-01, 3.43505864478e+03, 4.08333836882e+03, 8.01832223123e+05 
1.51757575758e+02, 9.84939898241e+07, 9.62875043717e+02, 2.03470061352e-04, 9.03969145164e+05, 7.42479118306e-01, 3.43469636941e+03, 4.08248940656e+03, 8.01677585666e+05 
1.51757575758e+02, 9.89959932161e+07, 9.63084555183e+02, 2.03581984167e-04, 9.04313793006e+05, 7.42773497096e-01, 3.43433456805e+03, 4.08164273269e+03, 8.01523240834e+05 
1.51757575758e+02, 9.94979966080e+07, 9.63293801008e+02, 2.03693864153e-04, 9.04658543900e+05, 7.43067686118e-01, 3.43397324002e+03, 4.08079833667e+03, 8.01369187627e+05 
1.51757575758e+02, 1.00000000000e+08, 9.63502782068e+02, 2.03805701563e-04, 9.05003397294e+05, 7.43361685802e-01, 3.43361238468e+03, 4.07995620803e+03, 8.01215425053e+05 
1.53767676768e+02, 1.01325000000e+05, 5.18466811894e-01, 1.43416494148e-05, 2.98388697576e+06, 2.91827436741e-02, 1.49563899906e+03, 1.98338666294e+03, 2.78845498729e+06 
1.53767676768e+02, 6.03328391960e+05, 9.13502220953e+02, 1.77843007835e-04, 8.48407764201e+05, 6.80228386633e-01, 3.50621828849e+03, 4.31700800945e+03, 8.47747307797e+05 
1.53767676768e+02, 1.10533178392e+06, 9.13792745716e+02, 1.77970971326e-04, 8.48711388083e+05, 6.80575227086e-01, 3.50575782003e+03, 4.31531800470e+03, 8.47501779242e+05 
1.53767676768e+02, 1.60733517588e+06, 9.14082641742e+02, 1.78098783123e-04, 8.49015367415e+05, 6.80921705194e-01, 3.50529800487e+03, 4.31363581921e+03, 8.47256954004e+05 
1.53767676768e+02, 2.10933856784e+06, 9.14371912663e+02, 1.78226444347e-04, 8.49319699587e+05, 6.81267822654e-01, 3.50483884088e+03, 4.31196138679e+03, 8.47012828019e+05 
1.53767676768e+02, 2.61134195980e+06, 9.14660562077e+02, 1.78353956110e-04, 8.49624382018e+05, 6.81613581147e-01, 3.50438032594e+03, 4.31029464205e+03, 8.46769397264e+05 
1.53767676768e+02, 3.11334535176e+06, 9.14948593545e+02, 1.78481319509e-04, 8.49929412151e+05, 6.81958982336e-01, 3.50392245797e+03, 4.30863552046e+03, 8.46526657751e+05 
1.53767676768e+02, 3.61534874372e+06, 9.15236010598e+02, 1.78608535634e-04, 8.50234787454e+05, 6.82304027870e-01, 3.50346523493e+03, 4.30698395824e+03, 8.46284605532e+05 
1.53767676768e+02, 4.11735213568e+06, 9.15522816729e+02, 1.78735605562e-04, 8.50540505423e+05, 6.82648719384e-01, 3.50300865480e+03, 4.30533989244e+03, 8.46043236693e+05 
1.53767676768e+02, 4.61935552764e+06, 9.15809015402e+02, 1.78862530361e-04, 8.50846563575e+05, 6.82993058494e-01, 3.50255271560e+03, 4.30370326088e+03, 8.45802547356e+05 
1.53767676768e+02, 5.12135891960e+06, 9.16094610045e+02, 1.78989311087e-04, 8.51152959454e+05, 6.83337046803e-01, 3.50209741538e+03, 4.30207400214e+03, 8.45562533680e+05 
1.53767676768e+02, 5.62336231156e+06, 9.16379604057e+02, 1.79115948787e-04, 8.51459690627e+05, 6.83680685901e-01, 3.50164275220e+03, 4.30045205555e+03, 8.45323191859e+05 
1.53767676768e+02, 6.12536570352e+06, 9.16664000801e+02, 1.79242444496e-04, 8.51766754685e+05, 6.84023977360e-01, 3.50118872418e+03, 4.29883736118e+03, 8.45084518121e+05 
1.53767676768e+02, 6.62736909548e+06, 9.16947803613e+02, 1.79368799242e-04, 8.52074149243e+05, 6.84366922738e-01, 3.50073532944e+03, 4.29722985983e+03, 8.44846508728e+05 
1.53767676768e+02, 7.12937248744e+06, 9.17231015795e+02, 1.79495014040e-04, 8.52381871938e+05, 6.84709523582e-01, 3.50028256615e+03, 4.29562949303e+03, 8.44609159977e+05 
1.53767676768e+02, 7.63137587940e+06, 9.17513640621e+02, 1.79621089898e-04, 8.52689920430e+05, 6.85051781421e-01, 3.49983043248e+03, 4.29403620300e+03, 8.44372468197e+05 
1.53767676768e+02, 8.13337927136e+06, 9.17795681332e+02, 1.79747027811e-04, 8.52998292403e+05, 6.85393697772e-01, 3.49937892667e+03, 4.29244993266e+03, 8.44136429750e+05 
1.53767676768e+02, 8.63538266332e+06, 9.18077141142e+02, 1.79872828768e-04, 8.53306985562e+05, 6.85735274138e-01, 3.49892804693e+03, 4.29087062562e+03, 8.43901041033e+05 
1.53767676768e+02, 9.13738605528e+06, 9.18358023233e+02, 1.79998493747e-04, 8.53615997635e+05, 6.86076512008e-01, 3.49847779154e+03, 4.28929822613e+03, 8.43666298471e+05 
1.53767676768e+02, 9.63938944724e+06, 9.18638330760e+02, 1.80124023716e-04, 8.53925326369e+05, 6.86417412859e-01, 3.49802815878e+03, 4.28773267915e+03, 8.43432198525e+05 
1.53767676768e+02, 1.01413928392e+07, 9.18918066849e+02, 1.80249419635e-04, 8.54234969536e+05, 6.86757978153e-01, 3.49757914696e+03, 4.28617393026e+03, 8.43198737684e+05 
