# This autogenerated file contains thermodynamical properties of CO2.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.00000000000e+00, 6.33537523869e+07, 1.12788057363e+03, 1.88075079538e-04, 2.04268636273e+05, 1.65222450902e-01, 9.47204754930e+02, 1.70691366428e+03, 1.48098015138e+05 
1.00000000000e+00, 6.38557557789e+07, 1.12878915727e+03, 1.88667621876e-04, 2.04440523549e+05, 1.65553682005e-01, 9.47433659675e+02, 1.70558863427e+03, 1.47870387870e+05 
1.00000000000e+00, 6.43577591709e+07, 1.12969266078e+03, 1.89259225253e-04, 2.04613313769e+05, 1.65883887875e-01, 9.47662640741e+02, 1.70428037395e+03, 1.47644049999e+05 
1.00000000000e+00, 6.48597625628e+07, 1.13059114889e+03, 1.89849902716e-04, 2.04786994434e+05, 1.66213080615e-01, 9.47891698184e+02, 1.70298857064e+03, 1.47418986002e+05 
1.00000000000e+00, 6.53617659548e+07, 1.13148468500e+03, 1.90439667061e-04, 2.04961553297e+05, 1.66541272107e-01, 9.48120832038e+02, 1.70171291970e+03, 1.47195180653e+05 
1.00000000000e+00, 6.58637693467e+07, 1.13237333130e+03, 1.91028530838e-04, 2.05136978357e+05, 1.66868474010e-01, 9.48350042316e+02, 1.70045312424e+03, 1.46972619019e+05 
1.00000000000e+00, 6.63657727387e+07, 1.13325714876e+03, 1.91616506363e-04, 2.05313257854e+05, 1.67194697773e-01, 9.48579329007e+02, 1.69920889493e+03, 1.46751286450e+05 
1.00000000000e+00, 6.68677761307e+07, 1.13413619716e+03, 1.92203605717e-04, 2.05490380260e+05, 1.67519954631e-01, 9.48808692077e+02, 1.69797994968e+03, 1.46531168572e+05 
1.00000000000e+00, 6.73697795226e+07, 1.13501053516e+03, 1.92789840759e-04, 2.05668334274e+05, 1.67844255618e-01, 9.49038131471e+02, 1.69676601349e+03, 1.46312251281e+05 
1.00000000000e+00, 6.78717829146e+07, 1.13588022028e+03, 1.93375223125e-04, 2.05847108817e+05, 1.68167611571e-01, 9.49267647110e+02, 1.69556681815e+03, 1.46094520734e+05 
1.00000000000e+00, 6.83737863065e+07, 1.13674530897e+03, 1.93959764238e-04, 2.06026693026e+05, 1.68490033130e-01, 9.49497238893e+02, 1.69438210207e+03, 1.45877963344e+05 
1.00000000000e+00, 6.88757896985e+07, 1.13760585660e+03, 1.94543475312e-04, 2.06207076244e+05, 1.68811530749e-01, 9.49726906696e+02, 1.69321161005e+03, 1.45662565772e+05 
1.00000000000e+00, 6.93777930905e+07, 1.13846191752e+03, 1.95126367358e-04, 2.06388248023e+05, 1.69132114695e-01, 9.49956650373e+02, 1.69205509310e+03, 1.45448314923e+05 
1.00000000000e+00, 6.98797964824e+07, 1.13931354507e+03, 1.95708451188e-04, 2.06570198111e+05, 1.69451795058e-01, 9.50186469756e+02, 1.69091230822e+03, 1.45235197939e+05 
1.00000000000e+00, 7.03817998744e+07, 1.14016079160e+03, 1.96289737420e-04, 2.06752916451e+05, 1.69770581751e-01, 9.50416364654e+02, 1.68978301826e+03, 1.45023202192e+05 
1.00000000000e+00, 7.08838032663e+07, 1.14100370852e+03, 1.96870236484e-04, 2.06936393175e+05, 1.70088484514e-01, 9.50646334855e+02, 1.68866699169e+03, 1.44812315280e+05 
1.00000000000e+00, 7.13858066583e+07, 1.14184234628e+03, 1.97449958623e-04, 2.07120618600e+05, 1.70405512924e-01, 9.50876380126e+02, 1.68756400246e+03, 1.44602525020e+05 
1.00000000000e+00, 7.18878100503e+07, 1.14267675446e+03, 1.98028913904e-04, 2.07305583221e+05, 1.70721676389e-01, 9.51106500212e+02, 1.68647382982e+03, 1.44393819444e+05 
1.00000000000e+00, 7.23898134422e+07, 1.14350698170e+03, 1.98607112216e-04, 2.07491277712e+05, 1.71038023850e-01, 9.51336694838e+02, 1.68539625819e+03, 1.44186186793e+05 
1.00000000000e+00, 7.28918168342e+07, 1.14433307581e+03, 1.99184563276e-04, 2.07677692913e+05, 1.71354016629e-01, 9.51566963708e+02, 1.68433107697e+03, 1.43979615513e+05 
1.00000000000e+00, 7.33938202261e+07, 1.14515508375e+03, 1.99761276636e-04, 2.07864819834e+05, 1.71669156578e-01, 9.51797306508e+02, 1.68327808041e+03, 1.43774094248e+05 
1.00000000000e+00, 7.38958236181e+07, 1.14597305164e+03, 2.00337261682e-04, 2.08052649648e+05, 1.71983452784e-01, 9.52027722901e+02, 1.68223706745e+03, 1.43569611838e+05 
1.00000000000e+00, 7.43978270101e+07, 1.14678702479e+03, 2.00912527642e-04, 2.08241173686e+05, 1.72296914181e-01, 9.52258212533e+02, 1.68120784164e+03, 1.43366157313e+05 
1.00000000000e+00, 7.48998304020e+07, 1.14759704775e+03, 2.01487083588e-04, 2.08430383433e+05, 1.72609549557e-01, 9.52488775031e+02, 1.68019021093e+03, 1.43163719887e+05 
1.00000000000e+00, 7.54018337940e+07, 1.14840316428e+03, 2.02060938439e-04, 2.08620270527e+05, 1.72921367555e-01, 9.52719410004e+02, 1.67918398758e+03, 1.42962288959e+05 
1.00000000000e+00, 7.59038371859e+07, 1.14920541739e+03, 2.02634100965e-04, 2.08810826754e+05, 1.73232376676e-01, 9.52950117043e+02, 1.67818898805e+03, 1.42761854101e+05 
1.00000000000e+00, 7.64058405779e+07, 1.15000384937e+03, 2.03206579792e-04, 2.09002044041e+05, 1.73542585284e-01, 9.53180895720e+02, 1.67720503287e+03, 1.42562405061e+05 
1.00000000000e+00, 7.69078439698e+07, 1.15079850177e+03, 2.03778383402e-04, 2.09193914460e+05, 1.73852001608e-01, 9.53411745592e+02, 1.67623194649e+03, 1.42363931756e+05 
1.00000000000e+00, 7.74098473618e+07, 1.15158941547e+03, 2.04349520140e-04, 2.09386430219e+05, 1.74160633745e-01, 9.53642666199e+02, 1.67526955723e+03, 1.42166424267e+05 
1.00000000000e+00, 7.79118507538e+07, 1.15237663064e+03, 2.04919998212e-04, 2.09579583659e+05, 1.74468489662e-01, 9.53873657065e+02, 1.67431769714e+03, 1.41969872838e+05 
1.00000000000e+00, 7.84138541457e+07, 1.15316018679e+03, 2.05489825695e-04, 2.09773367255e+05, 1.74775577202e-01, 9.54104717696e+02, 1.67337620188e+03, 1.41774267872e+05 
1.00000000000e+00, 7.89158575377e+07, 1.15394012279e+03, 2.06059010533e-04, 2.09967773607e+05, 1.75081904082e-01, 9.54335847587e+02, 1.67244491066e+03, 1.41579599924e+05 
1.00000000000e+00, 7.94178609296e+07, 1.15471647685e+03, 2.06627560545e-04, 2.10162795445e+05, 1.75387477901e-01, 9.54567046216e+02, 1.67152366610e+03, 1.41385859702e+05 
1.00000000000e+00, 7.99198643216e+07, 1.15548928657e+03, 2.07195483424e-04, 2.10358425617e+05, 1.75692306137e-01, 9.54798313045e+02, 1.67061231419e+03, 1.41193038062e+05 
1.00000000000e+00, 8.04218677136e+07, 1.15625858894e+03, 2.07762786743e-04, 2.10554657093e+05, 1.75996396153e-01, 9.55029647526e+02, 1.66971070414e+03, 1.41001126003e+05 
1.00000000000e+00, 8.09238711055e+07, 1.15702442033e+03, 2.08329477955e-04, 2.10751482960e+05, 1.76299755202e-01, 9.55261049095e+02, 1.66881868834e+03, 1.40810114668e+05 
1.00000000000e+00, 8.14258744975e+07, 1.15778681656e+03, 2.08895564396e-04, 2.10948896420e+05, 1.76602390422e-01, 9.55492517176e+02, 1.66793612225e+03, 1.40619995337e+05 
1.00000000000e+00, 8.19278778894e+07, 1.15854581285e+03, 2.09461053289e-04, 2.11146890786e+05, 1.76904308844e-01, 9.55724051180e+02, 1.66706286432e+03, 1.40430759425e+05 
1.00000000000e+00, 8.24298812814e+07, 1.15930144388e+03, 2.10025951746e-04, 2.11345459482e+05, 1.77205517394e-01, 9.55955650505e+02, 1.66619877591e+03, 1.40242398482e+05 
1.00000000000e+00, 8.29318846734e+07, 1.16005374376e+03, 2.10590266768e-04, 2.11544596036e+05, 1.77506022892e-01, 9.56187314541e+02, 1.66534372124e+03, 1.40054904184e+05 
1.00000000000e+00, 8.34338880653e+07, 1.16080274610e+03, 2.11154005250e-04, 2.11744294086e+05, 1.77805832059e-01, 9.56419042662e+02, 1.66449756728e+03, 1.39868268339e+05 
1.00000000000e+00, 8.39358914573e+07, 1.16154848394e+03, 2.11717173983e-04, 2.11944547367e+05, 1.78104951512e-01, 9.56650834234e+02, 1.66366018370e+03, 1.39682482875e+05 
1.00000000000e+00, 8.44378948492e+07, 1.16229098985e+03, 2.12279779653e-04, 2.12145349718e+05, 1.78403387775e-01, 9.56882688613e+02, 1.66283144279e+03, 1.39497539844e+05 
1.00000000000e+00, 8.49398982412e+07, 1.16303029588e+03, 2.12841828849e-04, 2.12346695076e+05, 1.78701147272e-01, 9.57114605144e+02, 1.66201121939e+03, 1.39313431418e+05 
1.00000000000e+00, 8.54419016332e+07, 1.16376643357e+03, 2.13403328059e-04, 2.12548577472e+05, 1.78998236337e-01, 9.57346583162e+02, 1.66119939083e+03, 1.39130149884e+05 
1.00000000000e+00, 8.59439050251e+07, 1.16449943401e+03, 2.13964283675e-04, 2.12750991034e+05, 1.79294661208e-01, 9.57578621993e+02, 1.66039583689e+03, 1.38947687644e+05 
1.00000000000e+00, 8.64459084171e+07, 1.16522932779e+03, 2.14524701996e-04, 2.12953929980e+05, 1.79590428036e-01, 9.57810720955e+02, 1.65960043970e+03, 1.38766037215e+05 
1.00000000000e+00, 8.69479118090e+07, 1.16595614507e+03, 2.15084589226e-04, 2.13157388619e+05, 1.79885542884e-01, 9.58042879357e+02, 1.65881308368e+03, 1.38585191220e+05 
1.00000000000e+00, 8.74499152010e+07, 1.16667991552e+03, 2.15643951481e-04, 2.13361361349e+05, 1.80180011725e-01, 9.58275096499e+02, 1.65803365552e+03, 1.38405142391e+05 
1.00000000000e+00, 8.79519185930e+07, 1.16740066840e+03, 2.16202794785e-04, 2.13565842652e+05, 1.80473840451e-01, 9.58507371675e+02, 1.65726204411e+03, 1.38225883567e+05 
1.00000000000e+00, 8.84539219849e+07, 1.16811843251e+03, 2.16761125079e-04, 2.13770827099e+05, 1.80767034868e-01, 9.58739704171e+02, 1.65649814047e+03, 1.38047407689e+05 
1.00000000000e+00, 8.89559253769e+07, 1.16883323624e+03, 2.17318948213e-04, 2.13976309339e+05, 1.81059600702e-01, 9.58972093266e+02, 1.65574183769e+03, 1.37869707800e+05 
1.00000000000e+00, 8.94579287688e+07, 1.16954510756e+03, 2.17876269959e-04, 2.14182284107e+05, 1.81351543599e-01, 9.59204538230e+02, 1.65499303091e+03, 1.37692777041e+05 
1.00000000000e+00, 8.99599321608e+07, 1.17025407402e+03, 2.18433096003e-04, 2.14388746215e+05, 1.81642869124e-01, 9.59437038332e+02, 1.65425161727e+03, 1.37516608653e+05 
1.00000000000e+00, 9.04619355528e+07, 1.17096016279e+03, 2.18989431951e-04, 2.14595690553e+05, 1.81933582768e-01, 9.59669592829e+02, 1.65351749583e+03, 1.37341195970e+05 
1.00000000000e+00, 9.09639389447e+07, 1.17166340062e+03, 2.19545283332e-04, 2.14803112089e+05, 1.82223689946e-01, 9.59902200975e+02, 1.65279056755e+03, 1.37166532422e+05 
1.00000000000e+00, 9.14659423367e+07, 1.17236381391e+03, 2.20100655595e-04, 2.15011005865e+05, 1.82513195997e-01, 9.60134862020e+02, 1.65207073522e+03, 1.36992611530e+05 
1.00000000000e+00, 9.19679457286e+07, 1.17306142864e+03, 2.20655554114e-04, 2.15219366996e+05, 1.82802106190e-01, 9.60367575207e+02, 1.65135790345e+03, 1.36819426905e+05 
1.00000000000e+00, 9.24699491206e+07, 1.17375627046e+03, 2.21209984188e-04, 2.15428190671e+05, 1.83090425720e-01, 9.60600339774e+02, 1.65065197860e+03, 1.36646972245e+05 
1.00000000000e+00, 9.29719525126e+07, 1.17444836462e+03, 2.21763951045e-04, 2.15637472147e+05, 1.83378159713e-01, 9.60833154956e+02, 1.64995286876e+03, 1.36475241338e+05 
1.00000000000e+00, 9.34739559045e+07, 1.17513773604e+03, 2.22317459838e-04, 2.15847206753e+05, 1.83665313227e-01, 9.61066019982e+02, 1.64926048369e+03, 1.36304228055e+05 
1.00000000000e+00, 9.39759592965e+07, 1.17582440929e+03, 2.22870515651e-04, 2.16057389883e+05, 1.83951891252e-01, 9.61298934078e+02, 1.64857473479e+03, 1.36133926351e+05 
1.00000000000e+00, 9.44779626884e+07, 1.17650840858e+03, 2.23423123500e-04, 2.16268017001e+05, 1.84237898710e-01, 9.61531896466e+02, 1.64789553505e+03, 1.35964330262e+05 
1.00000000000e+00, 9.49799660804e+07, 1.17718975779e+03, 2.23975288330e-04, 2.16479083634e+05, 1.84523340462e-01, 9.61764906364e+02, 1.64722279904e+03, 1.35795433906e+05 
1.00000000000e+00, 9.54819694724e+07, 1.17786848048e+03, 2.24527015022e-04, 2.16690585373e+05, 1.84808221302e-01, 9.61997962989e+02, 1.64655644286e+03, 1.35627231480e+05 
1.00000000000e+00, 9.59839728643e+07, 1.17854459987e+03, 2.25078308391e-04, 2.16902517872e+05, 1.85092545961e-01, 9.62231065553e+02, 1.64589638409e+03, 1.35459717256e+05 
1.00000000000e+00, 9.64859762563e+07, 1.17921813888e+03, 2.25629173188e-04, 2.17114876849e+05, 1.85376319110e-01, 9.62464213265e+02, 1.64524254176e+03, 1.35292885586e+05 
1.00000000000e+00, 9.69879796482e+07, 1.17988912010e+03, 2.26179614099e-04, 2.17327658079e+05, 1.85659545360e-01, 9.62697405333e+02, 1.64459483636e+03, 1.35126730893e+05 
1.00000000000e+00, 9.74899830402e+07, 1.18055756582e+03, 2.26729635751e-04, 2.17540857398e+05, 1.85942229260e-01, 9.62930640962e+02, 1.64395318976e+03, 1.34961247676e+05 
1.00000000000e+00, 9.79919864322e+07, 1.18122349804e+03, 2.27279242707e-04, 2.17754470702e+05, 1.86224375304e-01, 9.63163919355e+02, 1.64331752516e+03, 1.34796430505e+05 
1.00000000000e+00, 9.84939898241e+07, 1.18188693846e+03, 2.27828439473e-04, 2.17968493940e+05, 1.86505987925e-01, 9.63397239713e+02, 1.64268776715e+03, 1.34632274020e+05 
1.00000000000e+00, 9.89959932161e+07, 1.18254790846e+03, 2.28377230495e-04, 2.18182923122e+05, 1.86787071502e-01, 9.63630601235e+02, 1.64206384158e+03, 1.34468772932e+05 
1.00000000000e+00, 9.94979966080e+07, 1.18320642919e+03, 2.28925620161e-04, 2.18397754309e+05, 1.87067630359e-01, 9.63864003120e+02, 1.64144567558e+03, 1.34305922019e+05 
1.00000000000e+00, 1.00000000000e+08, 1.18386252148e+03, 2.29473612804e-04, 2.18612983618e+05, 1.87347668765e-01, 9.64097444565e+02, 1.64083319756e+03, 1.34143716126e+05 
3.01010101010e+00, 1.01325000000e+05, 1.95479394059e+00, 1.38552049298e-05, 4.87363532746e+05, 1.49684680727e-02, 6.35109139825e+02, 8.29729763203e+02, 4.35529424866e+05 
3.01010101010e+00, 6.03328391960e+05, 1.20423362671e+01, 1.38939819402e-05, 4.81637648939e+05, 1.52929501986e-02, 6.53433121825e+02, 8.80250974662e+02, 4.31537039009e+05 
3.01010101010e+00, 1.10533178392e+06, 2.29008285719e+01, 1.39493406953e-05, 4.75516784333e+05, 1.56849807481e-02, 6.73753774953e+02, 9.41298281815e+02, 4.27250767212e+05 
3.01010101010e+00, 1.60733517588e+06, 3.47098664063e+01, 1.40258054225e-05, 4.68906758403e+05, 1.61690350669e-02, 6.96911132847e+02, 1.01759508638e+03, 4.22599026847e+05 
3.01010101010e+00, 2.10933856784e+06, 4.77299096947e+01, 1.41300541770e-05, 4.61670897422e+05, 1.67854930420e-02, 7.24165754626e+02, 1.11711637002e+03, 4.17477673900e+05 
3.01010101010e+00, 2.61134195980e+06, 6.23643355585e+01, 1.42726183503e-05, 4.53596542962e+05, 1.76070207715e-02, 7.57625024890e+02, 1.25479978551e+03, 4.11724182158e+05 
3.01010101010e+00, 3.11334535176e+06, 7.93011441152e+01, 1.44717891250e-05, 4.44317429331e+05, 1.87816702800e-02, 8.01367983353e+02, 1.46315663472e+03, 4.05057650844e+05 
3.01010101010e+00, 3.61534874372e+06, 9.99144706641e+01, 1.47647390238e-05, 4.33089168457e+05, 2.06807220761e-02, 8.65371632381e+02, 1.83293904409e+03, 3.96904732712e+05 
3.01010101010e+00, 4.11735213568e+06, 9.12530806075e+02, 9.61846138543e-05, 2.06992411091e+05, 1.06272113763e-01, 9.47010707137e+02, 2.60372923175e+03, 2.02480396693e+05 
3.01010101010e+00, 4.61935552764e+06, 9.17534127956e+02, 9.75408404064e-05, 2.06378423029e+05, 1.07260137191e-01, 9.42277347423e+02, 2.54975865541e+03, 2.01343890376e+05 
3.01010101010e+00, 5.12135891960e+06, 9.22253459744e+02, 9.88429943891e-05, 2.05817081603e+05, 1.08209597479e-01, 9.38673491021e+02, 2.50230750770e+03, 2.00263988941e+05 
3.01010101010e+00, 5.62336231156e+06, 9.26728039662e+02, 1.00098649004e-04, 2.05301628719e+05, 1.09125033877e-01, 9.35885640067e+02, 2.46011369330e+03, 1.99233654004e+05 
3.01010101010e+00, 6.12536570352e+06, 9.30988670619e+02, 1.01313727171e-04, 2.04826654709e+05, 1.10010143097e-01, 9.33701174221e+02, 2.42224253490e+03, 1.98247234469e+05 
3.01010101010e+00, 6.62736909548e+06, 9.35060096939e+02, 1.02492971417e-04, 2.04387741731e+05, 1.10867984449e-01, 9.31971923539e+02, 2.38798261576e+03, 1.97300101999e+05 
3.01010101010e+00, 7.12937248744e+06, 9.38962576395e+02, 1.03640253490e-04, 2.03981221959e+05, 1.11701125146e-01, 9.30592199314e+02, 2.35678016221e+03, 1.96388403388e+05 
3.01010101010e+00, 7.63137587940e+06, 9.42712958890e+02, 1.04758786033e-04, 2.03604007860e+05, 1.12511745586e-01, 9.29485065964e+02, 2.32819594958e+03, 1.95508886427e+05 
3.01010101010e+00, 8.13337927136e+06, 9.46325449745e+02, 1.05851271823e-04, 2.03253469592e+05, 1.13301717255e-01, 9.28593501406e+02, 2.30187601012e+03, 1.94658773895e+05 
3.01010101010e+00, 8.63538266332e+06, 9.49812164133e+02, 1.06920011830e-04, 2.02927344267e+05, 1.14072661442e-01, 9.27874556352e+02, 2.27753113851e+03, 1.93835670156e+05 
3.01010101010e+00, 9.13738605528e+06, 9.53183538956e+02, 1.07966985224e-04, 2.02623667394e+05, 1.14825994269e-01, 9.27295407149e+02, 2.25492219546e+03, 1.93037490459e+05 
3.01010101010e+00, 9.63938944724e+06, 9.56448644873e+02, 1.08993909815e-04, 2.02340720139e+05, 1.15562961727e-01, 9.26830634568e+02, 2.23384934273e+03, 1.92262406474e+05 
3.01010101010e+00, 1.01413928392e+07, 9.59615426755e+02, 1.10002288501e-04, 2.02076988119e+05, 1.16284667324e-01, 9.26460314001e+02, 2.21414401058e+03, 1.91508803660e+05 
3.01010101010e+00, 1.06433962312e+07, 9.62690891816e+02, 1.10993445517e-04, 2.01831128751e+05, 1.16992094168e-01, 9.26168653389e+02, 2.19566280582e+03, 1.90775247448e+05 
3.01010101010e+00, 1.11453996231e+07, 9.65681258801e+02, 1.11968555114e-04, 2.01601945069e+05, 1.17686122798e-01, 9.25943007432e+02, 2.17828282425e+03, 1.90060456072e+05 
3.01010101010e+00, 1.16474030151e+07, 9.68592077715e+02, 1.12928664523e-04, 2.01388364492e+05, 1.18367545737e-01, 9.25773154491e+02, 2.16189799693e+03, 1.89363278511e+05 
3.01010101010e+00, 1.21494064070e+07, 9.71428326963e+02, 1.13874712553e-04, 2.01189421436e+05, 1.19037079464e-01, 9.25650759550e+02, 2.14641620903e+03, 1.88682676399e+05 
3.01010101010e+00, 1.26514097990e+07, 9.74194492932e+02, 1.14807544801e-04, 2.01004242949e+05, 1.19695374366e-01, 9.25568970769e+02, 2.13175700387e+03, 1.88017709058e+05 
3.01010101010e+00, 1.31534131910e+07, 9.76894635775e+02, 1.15727926200e-04, 2.00832036747e+05, 1.20343023052e-01, 9.25522113119e+02, 2.11784973562e+03, 1.87367521016e+05 
3.01010101010e+00, 1.36554165829e+07, 9.79532444232e+02, 1.16636551464e-04, 2.00672081167e+05, 1.20980567367e-01, 9.25505453403e+02, 2.10463207007e+03, 1.86731331514e+05 
3.01010101010e+00, 1.41574199749e+07, 9.82111281645e+02, 1.17534053844e-04, 2.00523716689e+05, 1.21608504338e-01, 9.25515018332e+02, 2.09204875798e+03, 1.86108425633e+05 
3.01010101010e+00, 1.46594233668e+07, 9.84634224867e+02, 1.18421012520e-04, 2.00386338715e+05, 1.22227291245e-01, 9.25547452412e+02, 2.08005062399e+03, 1.85498146738e+05 
3.01010101010e+00, 1.51614267588e+07, 9.87104097345e+02, 1.19297958876e-04, 2.00259391404e+05, 1.22837349975e-01, 9.25599906021e+02, 2.06859372753e+03, 1.84899890010e+05 
3.01010101010e+00, 1.56634301508e+07, 9.89523497435e+02, 1.20165381875e-04, 2.00142362364e+05, 1.23439070780e-01, 9.25669946544e+02, 2.05763866194e+03, 1.84313096873e+05 
3.01010101010e+00, 1.61654335427e+07, 9.91894822752e+02, 1.21023732666e-04, 2.00034778072e+05, 1.24032815526e-01, 9.25755487309e+02, 2.04714996563e+03, 1.83737250177e+05 
3.01010101010e+00, 1.66674369347e+07, 9.94220291227e+02, 1.21873428571e-04, 1.99936199892e+05, 1.24618920530e-01, 9.25854730335e+02, 2.03709562458e+03, 1.83171870013e+05 
3.01010101010e+00, 1.71694403266e+07, 9.96501959397e+02, 1.22714856545e-04, 1.99846220601e+05, 1.25197699040e-01, 9.25966119913e+02, 2.02744664981e+03, 1.82616510047e+05 
3.01010101010e+00, 1.76714437186e+07, 9.98741738358e+02, 1.23548376186e-04, 1.99764461357e+05, 1.25769443406e-01, 9.26088304723e+02, 2.01817671684e+03, 1.82070754326e+05 
3.01010101010e+00, 1.81734471106e+07, 1.00094140775e+03, 1.24374322379e-04, 1.99690569023e+05, 1.26334426999e-01, 9.26220106734e+02, 2.00926185650e+03, 1.81534214446e+05 
3.01010101010e+00, 1.86754505025e+07, 1.00310262803e+03, 1.25193007614e-04, 1.99624213812e+05, 1.26892905906e-01, 9.26360495519e+02, 2.00068018883e+03, 1.81006527066e+05 
3.01010101010e+00, 1.91774538945e+07, 1.00522695136e+03, 1.26004724030e-04, 1.99565087199e+05, 1.27445120437e-01, 9.26508566935e+02, 1.99241169288e+03, 1.80487351700e+05 
3.01010101010e+00, 1.96794572864e+07, 1.00731583117e+03, 1.26809745232e-04, 1.99512900073e+05, 1.27991296461e-01, 9.26663525327e+02, 1.98443800704e+03, 1.79976368751e+05 
3.01010101010e+00, 2.01814606784e+07, 1.00937063075e+03, 1.27608327893e-04, 1.99467381083e+05, 1.28531646604e-01, 9.26824668609e+02, 1.97674225500e+03, 1.79473277764e+05 
3.01010101010e+00, 2.06834640704e+07, 1.01139263082e+03, 1.28400713190e-04, 1.99428275164e+05, 1.29066371317e-01, 9.26991375684e+02, 1.96930889372e+03, 1.78977795854e+05 
3.01010101010e+00, 2.11854674623e+07, 1.01338303635e+03, 1.29187128089e-04, 1.99395342216e+05, 1.29595659842e-01, 9.27163095807e+02, 1.96212358003e+03, 1.78489656309e+05 
3.01010101010e+00, 2.16874708543e+07, 1.01534298264e+03, 1.29967786482e-04, 1.99368355920e+05, 1.30119691072e-01, 9.27339339538e+02, 1.95517305327e+03, 1.78008607318e+05 
3.01010101010e+00, 2.21894742462e+07, 1.01727354084e+03, 1.30742890227e-04, 1.99347102664e+05, 1.30638634337e-01, 9.27519671023e+02, 1.94844503178e+03, 1.77534410841e+05 
3.01010101010e+00, 2.26914776382e+07, 1.01917572287e+03, 1.31512630073e-04, 1.99331380584e+05, 1.31152650105e-01, 9.27703701385e+02, 1.94192812124e+03, 1.77066841575e+05 
3.01010101010e+00, 2.31934810302e+07, 1.02105048586e+03, 1.32277186496e-04, 1.99320998687e+05, 1.31661890627e-01, 9.27891083038e+02, 1.93561173336e+03, 1.76605686025e+05 
3.01010101010e+00, 2.36954844221e+07, 1.02289873621e+03, 1.33036730462e-04, 1.99315776062e+05, 1.32166500517e-01, 9.28081504785e+02, 1.92948601357e+03, 1.76150741652e+05 
3.01010101010e+00, 2.41974878141e+07, 1.02472133325e+03, 1.33791424110e-04, 1.99315541162e+05, 1.32666617280e-01, 9.28274687572e+02, 1.92354177646e+03, 1.75701816114e+05 
3.01010101010e+00, 2.46994912060e+07, 1.02651909256e+03, 1.34541421379e-04, 1.99320131145e+05, 1.33162371797e-01, 9.28470380809e+02, 1.91777044813e+03, 1.75258726554e+05 
3.01010101010e+00, 2.52014945980e+07, 1.02829278903e+03, 1.35286868578e-04, 1.99329391281e+05, 1.33653888765e-01, 9.28668359155e+02, 1.91216401447e+03, 1.74821298969e+05 
3.01010101010e+00, 2.57034979899e+07, 1.03004315958e+03, 1.36027904906e-04, 1.99343174407e+05, 1.34141287103e-01, 9.28868419724e+02, 1.90671497476e+03, 1.74389367616e+05 
3.01010101010e+00, 2.62055013819e+07, 1.03177090574e+03, 1.36764662923e-04, 1.99361340420e+05, 1.34624680320e-01, 9.29070379626e+02, 1.90141629988e+03, 1.73962774483e+05 
3.01010101010e+00, 2.67075047739e+07, 1.03347669593e+03, 1.37497268986e-04, 1.99383755831e+05, 1.35104176858e-01, 9.29274073817e+02, 1.89626139464e+03, 1.73541368790e+05 
3.01010101010e+00, 2.72095081658e+07, 1.03516116763e+03, 1.38225843652e-04, 1.99410293331e+05, 1.35579880402e-01, 9.29479353208e+02, 1.89124406371e+03, 1.73125006541e+05 
3.01010101010e+00, 2.77115115578e+07, 1.03682492927e+03, 1.38950502038e-04, 1.99440831416e+05, 1.36051890173e-01, 9.29686082989e+02, 1.88635848087e+03, 1.72713550102e+05 
3.01010101010e+00, 2.82135149497e+07, 1.03846856211e+03, 1.39671354161e-04, 1.99475254021e+05, 1.36520301189e-01, 9.29894141157e+02, 1.88159916095e+03, 1.72306867823e+05 
3.01010101010e+00, 2.87155183417e+07, 1.04009262182e+03, 1.40388505249e-04, 1.99513450195e+05, 1.36985204516e-01, 9.30103417207e+02, 1.87696093455e+03, 1.71904833674e+05 
3.01010101010e+00, 2.92175217337e+07, 1.04169764005e+03, 1.41102056027e-04, 1.99555313798e+05, 1.37446687493e-01, 9.30313810973e+02, 1.87243892484e+03, 1.71507326925e+05 
3.01010101010e+00, 2.97195251256e+07, 1.04328412587e+03, 1.41812102983e-04, 1.99600743218e+05, 1.37904833945e-01, 9.30525231595e+02, 1.86802852654e+03, 1.71114231836e+05 
3.01010101010e+00, 3.02215285176e+07, 1.04485256701e+03, 1.42518738609e-04, 1.99649641108e+05, 1.38359724376e-01, 9.30737596602e+02, 1.86372538669e+03, 1.70725437377e+05 
3.01010101010e+00, 3.07235319095e+07, 1.04640343113e+03, 1.43222051635e-04, 1.99701914151e+05, 1.38811436155e-01, 9.30950831093e+02, 1.85952538703e+03, 1.70340836965e+05 
3.01010101010e+00, 3.12255353015e+07, 1.04793716695e+03, 1.43922127234e-04, 1.99757472828e+05, 1.39260043682e-01, 9.31164867002e+02, 1.85542462793e+03, 1.69960328222e+05 
3.01010101010e+00, 3.17275386935e+07, 1.04945420524e+03, 1.44619047222e-04, 1.99816231213e+05, 1.39705618546e-01, 9.31379642447e+02, 1.85141941360e+03, 1.69583812748e+05 
